[21:05:12.791] Worker-2 | EventoID=0 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=0F Payload[1]=64 Payload[2]=71
[21:11:36.837] Worker-1 | EventoID=1235 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A1 Payload[1]=92 Payload[2]=38
[21:11:36.868] Worker-0 | EventoID=853 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=26 Payload[1]=4F Payload[2]=05
[21:11:36.992] Worker-2 | EventoID=1236 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=FA Payload[1]=58 Payload[2]=20
[21:11:37.208] Worker-2 | EventoID=854 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=44 Payload[1]=2E Payload[2]=09
[21:11:37.301] Worker-0 | EventoID=1237 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A1 Payload[1]=D3 Payload[2]=62
[21:11:37.486] Worker-3 | EventoID=855 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1D Payload[1]=76 Payload[2]=07
[21:11:37.548] Worker-3 | EventoID=1238 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=52 Payload[1]=ED Payload[2]=2D
[21:11:37.719] Worker-1 | EventoID=1239 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=10 Payload[1]=A8 Payload[2]=5A
[21:11:37.890] Worker-1 | EventoID=1240 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=1E Payload[1]=68 Payload[2]=51
[21:11:37.968] Worker-2 | EventoID=856 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=20 Payload[1]=67 Payload[2]=08
[21:11:38.123] Worker-0 | EventoID=857 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=4A Payload[1]=62 Payload[2]=04
[21:11:38.231] Worker-0 | EventoID=1241 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=9D Payload[1]=A1 Payload[2]=46
[21:11:38.525] Worker-3 | EventoID=858 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2C Payload[1]=2B Payload[2]=05
[21:11:38.634] Worker-3 | EventoID=1242 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=29 Payload[1]=EF Payload[2]=42
[21:11:38.664] Worker-0 | EventoID=859 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=21 Payload[1]=62 Payload[2]=05
[21:11:38.989] Worker-0 | EventoID=1243 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=68 Payload[1]=68 Payload[2]=70
[21:11:39.051] Worker-2 | EventoID=860 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=48 Payload[1]=22 Payload[2]=04
[21:11:39.221] Worker-2 | EventoID=861 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3B Payload[1]=75 Payload[2]=01
[21:11:39.329] Worker-2 | EventoID=1244 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=45 Payload[1]=80 Payload[2]=36
[21:11:39.468] Worker-3 | EventoID=862 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=4A Payload[1]=62 Payload[2]=05
[21:11:39.700] Worker-1 | EventoID=863 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=20 Payload[1]=46 Payload[2]=02
[21:11:39.731] Worker-0 | EventoID=1245 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=DF Payload[1]=57 Payload[2]=1F
[21:11:40.040] Worker-0 | EventoID=1246 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=39 Payload[1]=3B Payload[2]=76
[21:11:40.180] Worker-2 | EventoID=864 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1D Payload[1]=17 Payload[2]=04
[21:11:40.395] Worker-2 | EventoID=1247 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=F6 Payload[1]=54 Payload[2]=48
[21:11:40.535] Worker-3 | EventoID=1248 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=61 Payload[1]=77 Payload[2]=65
[21:11:40.675] Worker-1 | EventoID=865 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1A Payload[1]=54 Payload[2]=03
[21:11:40.907] Worker-0 | EventoID=866 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=27 Payload[1]=52 Payload[2]=03
[21:11:40.908] Worker-2 | EventoID=1249 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=75 Payload[1]=52 Payload[2]=24
[21:11:41.122] Worker-2 | EventoID=867 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=32 Payload[1]=51 Payload[2]=09
[21:11:41.410] Worker-3 | EventoID=1250 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=76 Payload[1]=83 Payload[2]=2E
[21:11:41.550] Worker-1 | EventoID=1251 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=7D Payload[1]=F5 Payload[2]=51
[21:11:41.550] Worker-2 | EventoID=868 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=43 Payload[1]=40 Payload[2]=08
[21:11:41.999] Worker-0 | EventoID=869 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=45 Payload[1]=57 Payload[2]=07
[21:11:42.015] Worker-3 | EventoID=1252 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=8C Payload[1]=C0 Payload[2]=21
[21:11:42.109] Worker-0 | EventoID=870 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=35 Payload[1]=28 Payload[2]=03
[21:11:42.294] Worker-1 | EventoID=1253 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=73 Payload[1]=D1 Payload[2]=60
[21:11:42.310] Worker-2 | EventoID=871 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3F Payload[1]=65 Payload[2]=09
[21:11:42.402] Worker-1 | EventoID=1254 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=49 Payload[1]=87 Payload[2]=29
[21:11:42.571] Worker-1 | EventoID=1255 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A7 Payload[1]=F2 Payload[2]=76
[21:11:42.741] Worker-2 | EventoID=872 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=40 Payload[1]=19 Payload[2]=00
[21:11:42.991] Worker-3 | EventoID=1256 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=6C Payload[1]=56 Payload[2]=3E
[21:11:43.007] Worker-1 | EventoID=873 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1E Payload[1]=4D Payload[2]=03
[21:11:43.240] Worker-0 | EventoID=874 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=27 Payload[1]=5B Payload[2]=07
[21:11:43.442] Worker-0 | EventoID=1257 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=41 Payload[1]=EB Payload[2]=4E
[21:11:43.442] Worker-1 | EventoID=875 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=35 Payload[1]=63 Payload[2]=06
[21:11:43.691] Worker-2 | EventoID=876 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=24 Payload[1]=55 Payload[2]=09
[21:11:43.831] Worker-3 | EventoID=1258 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=50 Payload[1]=73 Payload[2]=5C
[21:11:43.847] Worker-0 | EventoID=877 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=28 Payload[1]=4D Payload[2]=02
[21:11:44.110] Worker-2 | EventoID=878 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=47 Payload[1]=54 Payload[2]=05
[21:11:44.140] Worker-3 | EventoID=1259 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=74 Payload[1]=E5 Payload[2]=16
[21:11:44.459] Worker-3 | EventoID=879 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3E Payload[1]=1B Payload[2]=03
[21:11:44.576] Worker-0 | EventoID=1260 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=99 Payload[1]=38 Payload[2]=51
[21:11:44.833] Worker-2 | EventoID=880 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=19 Payload[1]=1B Payload[2]=01
[21:11:45.052] Worker-2 | EventoID=1261 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B9 Payload[1]=D4 Payload[2]=67
[21:11:45.209] Worker-1 | EventoID=881 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3F Payload[1]=1E Payload[2]=03
[21:11:45.365] Worker-0 | EventoID=1262 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=27 Payload[1]=B6 Payload[2]=18
[21:11:45.442] Worker-3 | EventoID=882 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=27 Payload[1]=31 Payload[2]=01
[21:11:45.659] Worker-3 | EventoID=883 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=25 Payload[1]=1D Payload[2]=09
[21:11:45.695] Worker-0 | EventoID=1263 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=F6 Payload[1]=61 Payload[2]=2C
[21:11:45.924] Worker-2 | EventoID=884 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=43 Payload[1]=5C Payload[2]=05
[21:11:46.096] Worker-3 | EventoID=1264 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=02 Payload[1]=F5 Payload[2]=2F
[21:11:46.220] Worker-0 | EventoID=885 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3B Payload[1]=1F Payload[2]=01
[21:11:46.360] Worker-2 | EventoID=1265 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B2 Payload[1]=8C Payload[2]=5A
[21:11:46.718] Worker-1 | EventoID=886 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=21 Payload[1]=42 Payload[2]=05
[21:11:46.826] Worker-1 | EventoID=1266 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=66 Payload[1]=95 Payload[2]=28
[21:11:47.042] Worker-1 | EventoID=1267 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=80 Payload[1]=CE Payload[2]=14
[21:11:47.186] Worker-0 | EventoID=887 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=42 Payload[1]=4E Payload[2]=03
[21:11:47.432] Worker-0 | EventoID=1268 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=4D Payload[1]=41 Payload[2]=40
[21:11:47.555] Worker-2 | EventoID=888 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=20 Payload[1]=5B Payload[2]=03
[21:11:47.601] Worker-1 | EventoID=1269 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D6 Payload[1]=F1 Payload[2]=68
[21:11:47.740] Worker-0 | EventoID=1270 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=AB Payload[1]=F0 Payload[2]=24
[21:11:47.941] Worker-3 | EventoID=889 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=37 Payload[1]=3F Payload[2]=03
[21:11:48.096] Worker-2 | EventoID=1271 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=5B Payload[1]=41 Payload[2]=4B
[21:11:48.345] Worker-1 | EventoID=890 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=24 Payload[1]=3C Payload[2]=08
[21:11:48.451] Worker-1 | EventoID=1272 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=7E Payload[1]=99 Payload[2]=35
[21:11:48.590] Worker-3 | EventoID=891 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=43 Payload[1]=2F Payload[2]=00
[21:11:48.777] Worker-1 | EventoID=1273 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=3B Payload[1]=BF Payload[2]=59
[21:11:48.964] Worker-0 | EventoID=892 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=35 Payload[1]=44 Payload[2]=06
[21:11:49.042] Worker-0 | EventoID=1274 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=99 Payload[1]=7B Payload[2]=15
[21:11:49.262] Worker-0 | EventoID=1275 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=7C Payload[1]=F5 Payload[2]=3C
[21:11:49.456] Worker-3 | EventoID=893 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=19 Payload[1]=6D Payload[2]=05
[21:11:49.683] Worker-3 | EventoID=1276 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D9 Payload[1]=D4 Payload[2]=49
[21:11:49.698] Worker-0 | EventoID=894 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=27 Payload[1]=3A Payload[2]=00
[21:11:49.900] Worker-3 | EventoID=895 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=20 Payload[1]=63 Payload[2]=01
[21:11:49.961] Worker-2 | EventoID=1277 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=30 Payload[1]=85 Payload[2]=23
[21:11:50.159] Worker-2 | EventoID=896 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3F Payload[1]=45 Payload[2]=09
[21:11:50.327] Worker-3 | EventoID=1278 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A1 Payload[1]=47 Payload[2]=26
[21:11:50.619] Worker-1 | EventoID=897 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=48 Payload[1]=2F Payload[2]=09
[21:11:50.669] Worker-0 | EventoID=1279 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=F3 Payload[1]=6F Payload[2]=5B
[21:11:51.040] Worker-2 | EventoID=898 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=37 Payload[1]=18 Payload[2]=08
[21:11:51.101] Worker-0 | EventoID=1280 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=0B Payload[1]=8A Payload[2]=36
[21:11:51.411] Worker-3 | EventoID=1281 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=95 Payload[1]=79 Payload[2]=56
[21:11:51.474] Worker-2 | EventoID=899 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2D Payload[1]=23 Payload[2]=04
[21:11:51.630] Worker-3 | EventoID=1282 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=40 Payload[1]=EA Payload[2]=2B
[21:11:51.830] Worker-3 | EventoID=900 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=29 Payload[1]=56 Payload[2]=00
[21:11:52.033] Worker-1 | EventoID=1283 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=E5 Payload[1]=41 Payload[2]=3E
[21:11:52.049] Worker-3 | EventoID=901 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3C Payload[1]=20 Payload[2]=01
[21:11:52.343] Worker-2 | EventoID=1284 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=06 Payload[1]=A9 Payload[2]=2B
[21:11:52.359] Worker-1 | EventoID=902 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1B Payload[1]=4E Payload[2]=07
[21:11:52.592] Worker-3 | EventoID=903 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=4A Payload[1]=73 Payload[2]=00
[21:11:52.700] Worker-3 | EventoID=1285 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=F0 Payload[1]=86 Payload[2]=28
[21:11:52.859] Worker-0 | EventoID=1286 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=09 Payload[1]=A4 Payload[2]=74
[21:11:53.014] Worker-1 | EventoID=904 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=29 Payload[1]=4F Payload[2]=02
[21:11:53.226] Worker-2 | EventoID=1287 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=BC Payload[1]=9C Payload[2]=59
[21:11:53.310] Worker-1 | EventoID=905 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2F Payload[1]=2C Payload[2]=07
[21:11:53.420] Worker-1 | EventoID=906 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=48 Payload[1]=28 Payload[2]=06
[21:11:53.607] Worker-0 | EventoID=1288 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2C Payload[1]=DE Payload[2]=75
[21:11:53.809] Worker-0 | EventoID=907 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3B Payload[1]=77 Payload[2]=00
[21:11:54.027] Worker-0 | EventoID=1289 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=FE Payload[1]=75 Payload[2]=2A
[21:11:54.103] Worker-2 | EventoID=908 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=32 Payload[1]=44 Payload[2]=06
[21:11:54.165] Worker-1 | EventoID=1290 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=64 Payload[1]=D3 Payload[2]=30
[21:11:54.324] Worker-2 | EventoID=909 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=28 Payload[1]=23 Payload[2]=00
[21:11:54.402] Worker-2 | EventoID=1291 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=5D Payload[1]=CB Payload[2]=52
[21:11:54.601] Worker-1 | EventoID=910 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2C Payload[1]=63 Payload[2]=05
[21:11:54.656] Worker-3 | EventoID=1292 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2E Payload[1]=A1 Payload[2]=24
[21:11:54.894] Worker-0 | EventoID=911 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=38 Payload[1]=1F Payload[2]=08
[21:11:55.034] Worker-1 | EventoID=912 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2A Payload[1]=14 Payload[2]=02
[21:11:55.141] Worker-1 | EventoID=1293 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=87 Payload[1]=8A Payload[2]=62
[21:11:55.374] Worker-2 | EventoID=1294 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D7 Payload[1]=5A Payload[2]=1E
[21:11:55.514] Worker-0 | EventoID=913 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=21 Payload[1]=68 Payload[2]=07
[21:11:55.514] Worker-3 | EventoID=1295 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=5A Payload[1]=E6 Payload[2]=57
[21:11:55.640] Worker-1 | EventoID=914 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=33 Payload[1]=35 Payload[2]=08
[21:11:55.811] Worker-2 | EventoID=1296 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B5 Payload[1]=C4 Payload[2]=14
[21:11:55.858] Worker-1 | EventoID=915 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=32 Payload[1]=1E Payload[2]=05
[21:11:55.984] Worker-2 | EventoID=1297 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B5 Payload[1]=90 Payload[2]=42
[21:11:56.201] Worker-2 | EventoID=916 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=35 Payload[1]=68 Payload[2]=08
[21:11:56.356] Worker-0 | EventoID=1298 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=85 Payload[1]=6E Payload[2]=1F
[21:11:56.665] Worker-0 | EventoID=917 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=34 Payload[1]=63 Payload[2]=03
[21:11:56.820] Worker-3 | EventoID=1299 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=6A Payload[1]=DC Payload[2]=6F
[21:11:56.960] Worker-2 | EventoID=918 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=33 Payload[1]=2C Payload[2]=05
[21:11:57.101] Worker-0 | EventoID=919 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=45 Payload[1]=71 Payload[2]=07
[21:11:57.289] Worker-2 | EventoID=1300 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=01 Payload[1]=75 Payload[2]=48
[21:11:57.351] Worker-3 | EventoID=920 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=29 Payload[1]=42 Payload[2]=02
[21:11:57.489] Worker-1 | EventoID=1301 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=E6 Payload[1]=E8 Payload[2]=15
[21:11:57.616] Worker-2 | EventoID=1302 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=74 Payload[1]=A1 Payload[2]=36
[21:11:57.787] Worker-1 | EventoID=921 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2A Payload[1]=45 Payload[2]=09
[21:11:57.787] Worker-3 | EventoID=1303 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D6 Payload[1]=3D Payload[2]=6B
[21:11:58.190] Worker-1 | EventoID=1304 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=90 Payload[1]=41 Payload[2]=61
[21:11:58.191] Worker-0 | EventoID=922 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=48 Payload[1]=49 Payload[2]=01
[21:11:58.313] Worker-3 | EventoID=1305 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=40 Payload[1]=96 Payload[2]=65
[21:11:58.359] Worker-2 | EventoID=923 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=28 Payload[1]=53 Payload[2]=07
[21:11:58.499] Worker-1 | EventoID=924 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=32 Payload[1]=4D Payload[2]=03
[21:11:58.689] Worker-1 | EventoID=925 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=24 Payload[1]=3F Payload[2]=00
[21:11:58.777] Worker-2 | EventoID=1306 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=53 Payload[1]=A2 Payload[2]=4C
[21:11:58.918] Worker-1 | EventoID=1307 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=74 Payload[1]=BF Payload[2]=58
[21:11:59.041] Worker-0 | EventoID=926 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=29 Payload[1]=72 Payload[2]=04
[21:11:59.319] Worker-2 | EventoID=1308 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=81 Payload[1]=AC Payload[2]=42
[21:11:59.381] Worker-3 | EventoID=927 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=33 Payload[1]=74 Payload[2]=07
[21:11:59.474] Worker-0 | EventoID=1309 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=C4 Payload[1]=C4 Payload[2]=40
[21:11:59.722] Worker-2 | EventoID=928 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3A Payload[1]=6C Payload[2]=08
[21:11:59.891] Worker-1 | EventoID=1310 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=7B Payload[1]=95 Payload[2]=28
[21:12:00.119] Worker-1 | EventoID=929 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1D Payload[1]=5D Payload[2]=09
[21:12:00.202] Worker-0 | EventoID=1311 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=19 Payload[1]=3F Payload[2]=4F
[21:12:00.418] Worker-0 | EventoID=1312 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=7A Payload[1]=DF Payload[2]=52
[21:12:00.496] Worker-0 | EventoID=930 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=32 Payload[1]=2C Payload[2]=01
[21:12:00.823] Worker-0 | EventoID=1313 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A7 Payload[1]=D4 Payload[2]=47
[21:12:00.901] Worker-3 | EventoID=931 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3D Payload[1]=76 Payload[2]=01
[21:12:00.994] Worker-1 | EventoID=1314 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=F5 Payload[1]=87 Payload[2]=4A
[21:12:01.260] Worker-0 | EventoID=1315 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=CB Payload[1]=E2 Payload[2]=41
[21:12:01.323] Worker-1 | EventoID=932 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3F Payload[1]=23 Payload[2]=08
[21:12:01.462] Worker-2 | EventoID=933 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2D Payload[1]=34 Payload[2]=08
[21:12:01.526] Worker-1 | EventoID=1316 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=C7 Payload[1]=51 Payload[2]=42
[21:12:01.633] Worker-1 | EventoID=934 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=39 Payload[1]=36 Payload[2]=08
[21:12:01.910] Worker-2 | EventoID=935 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=49 Payload[1]=3F Payload[2]=09
[21:12:01.972] Worker-3 | EventoID=1317 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=1D Payload[1]=A8 Payload[2]=30
[21:12:02.374] Worker-1 | EventoID=1318 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=7D Payload[1]=C4 Payload[2]=52
[21:12:02.374] Worker-3 | EventoID=936 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1D Payload[1]=4C Payload[2]=05
[21:12:02.498] Worker-2 | EventoID=1319 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=35 Payload[1]=B5 Payload[2]=28
[21:12:02.653] Worker-0 | EventoID=937 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=36 Payload[1]=4A Payload[2]=09
